id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime3059DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime6089DaysPastDueNotWorse,NumberOfDependents
23251,0,0.0027032370000000003,75,0,0.22438957899999998,7330.0,7,0,1,0,0.0
23252,0,0.208998656,72,0,0.286308348,9618.0,10,0,1,0,1.0
23253,0,0.63234695,59,0,0.694501617,3400.0,9,0,1,0,0.0
23254,0,0.092026099,46,0,0.07623390099999999,12500.0,8,0,0,0,2.0
23255,0,0.285565601,34,0,0.20351033100000002,4500.0,12,0,0,0,0.0
23256,1,0.244785382,78,2,0.317473011,2500.0,7,0,0,0,0.0
23257,0,0.8067906220000001,45,0,1359.0,8618.0,13,0,1,0,1.0
23258,0,0.9999998999999999,61,0,0.0,5000.0,1,0,0,0,0.0
23259,0,0.12691771300000002,54,0,0.48479800100000003,2400.0,14,0,1,0,0.0
2326,0,0.0,62,0,0.589041096,2700.0,6,0,1,0,0.0
23260,1,0.9999998999999999,43,1,2887.0,11900.0,5,0,1,0,0.0
23261,0,0.038852315,42,0,0.33278991399999996,9200.0,13,0,1,0,3.0
23262,0,0.9999998999999999,26,0,0.259391064,2528.0,3,0,0,0,0.0
23263,0,0.9999998999999999,59,1,0.506724684,2527.0,6,2,1,0,0.0
23264,0,0.020775218999999998,46,0,793.0,9250.0,16,0,1,0,0.0
23265,0,0.780114515,47,1,0.5005798220000001,7760.0,20,0,1,0,3.0
23266,0,0.219280177,29,0,0.166952348,2916.0,9,0,0,0,0.0
23269,1,0.377586446,57,1,0.17817078,7576.0,6,1,0,0,1.0
2327,0,0.0,25,1,0.0,820.0,2,0,0,0,0.0
23270,0,0.196504652,30,0,0.08084772400000001,2547.0,3,0,0,0,1.0
23271,0,0.104839553,40,0,0.24738793399999998,8900.0,7,0,1,0,2.0
23272,0,0.9664067190000001,44,1,850.0,2700.0,4,0,0,0,0.0
23273,0,0.42861323799999995,50,0,0.312132187,4417.0,12,0,1,0,2.0
23274,0,0.9999998999999999,43,0,0.309719934,1213.0,1,0,0,0,1.0
23275,0,0.251826783,38,0,0.36443926,6000.0,5,0,2,0,0.0
23276,0,0.0,31,0,0.35737439200000004,2467.0,11,0,0,1,0.0
23278,0,0.028092872,67,0,0.233203359,6667.0,3,0,1,0,0.0
23279,0,0.953139552,69,0,0.510677809,14000.0,10,0,2,0,0.0
2328,0,0.000583899,46,0,0.409908909,4500.0,4,0,0,0,0.0
23280,0,0.008599296999999999,65,0,882.0,4416.0,11,0,0,0,0.0
23281,0,0.97030297,37,2,0.33636636299999995,10000.0,4,0,2,0,2.0
23282,0,0.011668821999999999,68,0,1699.0,8334.0,8,0,1,0,0.0
23283,0,0.736622023,25,0,0.335207748,3200.0,10,0,0,0,0.0
23284,0,0.04645452,28,0,0.013496626000000001,4000.0,3,0,0,0,0.0
23285,0,0.0015844070000000001,56,0,0.523133868,1620.0,8,0,1,0,0.0
23286,0,0.073074113,55,0,0.296673717,5200.0,7,0,1,0,2.0
23287,0,0.0,63,0,0.419131411,5341.0,4,0,2,0,0.0
23289,0,0.065796385,73,0,0.191658049,5801.0,7,0,1,0,0.0
2329,0,0.9999998999999999,47,0,0.031665458,4136.0,1,0,0,0,3.0
23290,0,0.513535195,62,2,0.247654207,6500.0,10,0,1,0,0.0
23291,0,0.985755499,32,1,795.0,5900.0,6,0,0,0,1.0
23292,0,0.047718091,60,0,0.368666906,5565.0,7,0,2,0,0.0
23294,0,0.936213883,42,2,0.564630767,8300.0,11,0,3,0,4.0
23295,0,0.003174435,86,0,0.00049975,2000.0,3,0,0,0,0.0
23296,0,0.49078014200000003,40,0,0.597287428,1916.0,9,0,0,0,2.0
23297,0,0.019928876,67,0,0.304941305,3662.0,8,0,2,0,0.0
23298,0,0.9999998999999999,68,0,438.0,4330.0,1,0,0,0,0.0
23299,0,0.0,43,0,0.069656489,7335.0,2,0,0,0,4.0
233,0,0.08394524199999999,64,0,0.588073078,2900.0,6,0,1,0,0.0
2330,0,0.000416655,80,0,0.0,6500.0,2,0,0,0,0.0
23300,0,0.04919754,36,0,0.037404637000000004,13500.0,5,0,0,0,1.0
23301,0,0.259211867,58,0,0.265953654,5609.0,11,0,0,0,1.0
23302,1,0.6824170829999999,40,2,0.21211534699999998,5166.0,2,3,0,1,1.0
23303,0,0.010726721000000002,62,0,1469.0,12527.0,10,0,1,0,0.0
23304,0,0.004620744,70,0,0.067993819,11000.0,6,0,0,0,0.0
23305,1,0.9535761620000001,56,0,1.5220643230000002,1336.0,10,0,0,0,0.0
23306,0,0.09627784,43,0,1.3511297740000001,5000.0,13,0,2,0,0.0
23307,0,0.000398006,57,0,2073.0,3638.0,15,0,1,0,0.0
23308,0,0.126224231,46,1,0.020707831,2655.0,3,0,0,0,0.0
23309,0,0.203028283,47,0,0.6390633920000001,1750.0,5,0,1,0,2.0
2331,0,0.9999998999999999,52,0,0.7402862990000001,4400.0,3,1,1,0,0.0
23310,0,0.0013512779999999998,36,0,0.19284603399999997,4500.0,12,0,1,0,4.0
23311,0,0.191041195,42,0,0.35252731,5400.0,12,0,1,0,0.0
23312,0,0.637686659,60,0,0.250328299,12183.0,9,0,1,0,0.0
23313,0,0.36182041600000003,56,0,2285.0,4000.0,10,0,1,0,2.0
23314,0,0.0,41,0,1.3486822180000002,3300.0,11,0,1,0,3.0
23315,0,0.20808959600000002,60,0,0.63330976,8483.0,8,0,2,0,1.0
23316,0,0.033327779,48,0,0.490351718,7306.0,6,0,1,0,0.0
23317,0,0.100351248,43,0,0.614004879,6968.0,13,0,2,0,0.0
23318,0,0.984508369,29,2,1.5092453769999998,2000.0,20,0,2,0,0.0
23319,0,0.811607992,44,3,0.650811735,3510.0,6,0,2,0,2.0
23320,0,0.012456726000000001,64,0,0.322117893,3833.0,13,0,1,0,0.0
23322,0,0.432513497,25,0,0.028431808,2250.0,3,0,0,0,0.0
23323,0,0.7144835009999999,50,0,0.3361002,13492.0,12,0,2,0,0.0
23324,0,0.034511594,56,0,2106.0,9331.0,14,0,1,0,1.0
23325,0,0.9959527020000001,34,1,0.398240704,2500.0,7,0,0,0,2.0
23326,0,0.023967064,37,0,408.0,8916.0,6,0,0,0,0.0
23327,0,0.100749986,60,0,0.35969868200000005,1592.0,4,0,0,0,0.0
23328,0,0.0,53,0,0.128430174,9000.0,5,0,0,1,3.0
23329,0,0.537253035,31,0,0.136893569,2658.0,4,0,0,0,0.0
2333,0,0.9999998999999999,23,0,65.0,3500.0,2,0,0,0,0.0
23330,0,0.216939685,66,0,0.657540603,4309.0,12,0,3,0,0.0
23331,0,0.800613809,48,1,0.30888513300000003,13606.0,13,0,2,0,0.0
23332,0,0.9297505090000001,46,0,0.337607559,11853.0,10,0,2,0,0.0
23333,0,0.391172631,42,0,0.508839293,12500.0,10,0,2,0,2.0
23335,0,0.405560298,31,0,0.101749375,2800.0,8,0,0,0,0.0
23336,0,0.028003552999999997,64,0,0.238334608,9150.0,11,0,1,0,0.0
23337,0,0.0,52,0,0.0,9300.0,1,0,0,0,0.0
23338,0,0.0073461640000000005,47,0,0.22855803800000002,6400.0,6,0,1,0,1.0
23339,0,0.25198688199999997,46,0,0.6535866029999999,4000.0,7,0,1,0,2.0
2334,0,0.213039604,54,1,0.24167583199999998,10000.0,17,0,2,0,0.0
23340,1,0.748352172,42,4,0.5787358420000001,8210.0,12,0,3,0,2.0
23341,0,0.11768123400000001,57,1,791.0,15460.0,5,0,1,0,2.0
23342,0,0.180958812,44,1,0.28533274,4492.0,9,0,1,0,2.0
23343,0,0.058585988,55,0,2392.0,5358.0,7,0,1,0,2.0
23344,0,0.054420797,46,0,0.073333333,7499.0,6,0,0,0,1.0
23345,0,0.0,74,0,0.0,1901.0,5,0,0,0,0.0
23347,0,0.19967887,51,0,0.29655862,12000.0,9,0,2,0,1.0
23349,1,0.863462085,66,0,1.206235012,1250.0,9,0,1,0,0.0
2335,0,0.037915017,40,0,1.579545455,1583.0,14,0,3,0,0.0
23350,0,0.290872089,28,0,0.732394366,2200.0,8,0,1,0,1.0
23351,0,0.9999998999999999,29,0,0.955049261,1623.0,4,0,1,0,0.0
23352,1,0.773786978,51,1,2011.0,4000.0,20,0,1,0,0.0
23353,0,0.087128755,47,0,0.12248775099999999,10000.0,8,0,0,0,4.0
23354,1,0.39885822299999996,39,0,0.492084653,6000.0,8,0,2,0,2.0
23355,0,0.011322728999999998,68,0,0.135368867,5665.0,6,0,0,0,0.0
23356,0,0.045577748,71,0,0.18642510199999998,7616.0,5,0,1,0,0.0
23357,0,0.00550765,77,0,0.00089991,10000.0,6,0,0,0,1.0
23358,0,0.35871845700000005,71,0,0.549770929,2400.0,11,0,1,0,0.0
23359,1,0.612599337,42,0,0.40439954,7818.0,4,0,2,0,1.0
2336,0,0.0014812620000000001,47,0,910.0,10000.0,5,0,0,0,1.0
23360,0,0.009728398000000001,65,0,0.056971514,2000.0,6,0,0,0,0.0
23361,0,0.021832606,87,0,1373.0,3800.0,3,0,1,0,0.0
23362,0,0.090878495,63,0,0.38478320200000005,7333.0,18,0,1,0,0.0
23363,0,0.352754908,47,2,1652.0,8000.0,9,0,1,0,1.0
23364,0,0.0,37,0,0.283809739,8850.0,7,0,1,0,0.0
23365,0,0.11850471,62,0,1476.5,1.0,10,0,1,0,0.0
23366,0,0.004340421,83,0,2.0,11666.0,2,0,0,0,0.0
23367,0,0.041973026,55,0,0.17272727300000001,2089.0,3,0,0,0,0.0
23368,0,1.00779844,43,0,0.2653414,2313.0,3,0,1,0,1.0
23369,1,1.31281198,29,0,0.27146974100000004,1734.0,3,0,0,2,0.0
2337,1,0.9999998999999999,48,4,1.195921631,2500.0,5,1,3,1,0.0
23370,0,0.07635011900000001,35,0,0.114171439,11000.0,9,0,1,0,1.0
23371,0,0.335329341,25,0,5.0,14040.0,1,0,0,0,0.0
23372,0,0.7541245879999999,48,0,0.084018707,6200.0,5,0,0,0,3.0
23373,0,0.0,51,0,0.099816289,13063.0,10,0,1,0,0.0
23374,0,0.0,61,0,0.0,5500.0,1,0,0,0,0.0
23375,0,0.878971928,36,0,0.24042500600000002,4046.0,9,0,0,0,0.0
23376,0,0.616587731,40,0,1826.0,5400.0,11,0,0,0,0.0
23377,0,0.193484651,28,0,0.340535311,3100.0,6,0,0,0,0.0
23378,0,0.9999998999999999,54,2,1748.0,8000.0,7,0,2,0,0.0
23379,0,0.991203519,29,0,0.43578680200000003,3939.0,7,0,1,0,0.0
2338,0,0.222099822,53,0,0.21319670100000002,4000.0,4,0,1,0,0.0
23380,0,0.0,32,0,3.127872128,1000.0,3,0,2,0,2.0
23381,0,0.98040196,55,0,0.542461005,3461.0,7,0,0,0,0.0
23382,0,0.9999998999999999,40,0,0.010497376000000001,4000.0,0,1,0,0,1.0
23383,1,0.9999998999999999,32,0,0.126724415,3116.0,6,1,0,0,0.0
23384,0,0.504518362,45,0,0.127677806,3500.0,2,0,0,0,2.0
23385,0,0.15850937699999998,58,0,0.300710339,3800.0,9,0,0,1,3.0
23386,0,0.052684994000000006,45,0,0.01039792,5000.0,2,0,0,0,1.0
23387,0,0.268886556,54,0,160.0,4000.0,2,0,0,0,0.0
23389,0,0.002483361,61,0,1407.0,1600.0,5,0,1,0,0.0
2339,0,0.105642895,71,0,0.220465601,11511.0,8,0,1,0,0.0
23390,0,0.0,80,0,0.0,1300.0,5,0,0,0,0.0
23391,0,0.729565591,55,0,1.260886028,2640.0,20,0,1,0,0.0
23392,0,0.022821667,46,0,0.342255861,5416.0,8,0,2,0,1.0
23394,0,0.31243008699999997,31,0,0.590612503,4750.0,11,0,1,0,0.0
23395,0,0.531978932,51,0,0.395176026,8208.0,20,0,1,0,1.0
23396,0,0.9999998999999999,40,0,0.178785697,12500.0,6,0,1,0,2.0
23398,0,0.019143973,50,0,2284.0,3722.0,12,0,2,0,3.0
23399,0,0.465905566,32,0,0.10675280699999999,6500.0,7,0,0,0,0.0
234,0,0.034833091000000004,67,0,0.46024618700000003,12916.0,9,0,2,0,0.0
2340,1,0.331931595,33,0,0.44818304200000003,5200.0,7,0,2,0,0.0
23400,0,0.018105917,33,0,11.0,2758.0,5,0,0,0,0.0
23401,0,0.25062664,43,0,0.785228377,4115.0,13,0,1,0,2.0
23402,0,0.00439978,43,0,2143.0,6776.0,8,0,4,0,3.0
23403,0,0.118473706,49,0,0.11569012199999999,10700.0,11,0,0,0,3.0
23404,0,0.133390551,47,1,1.066059226,6584.0,20,0,2,0,0.0
23405,0,0.02094759,82,0,0.006815084,2200.0,4,0,0,0,0.0
23406,0,0.603044106,58,0,0.48587779200000003,5416.0,5,0,2,0,1.0
23407,0,0.091487415,82,0,0.165804895,2900.0,6,0,0,0,1.0
23408,0,0.01406542,45,0,0.44050381200000005,6033.0,10,0,1,0,2.0
23409,0,0.008532764,55,0,1405.0,5200.0,6,0,1,0,0.0
2341,0,0.090761837,32,0,0.09596801099999999,3000.0,8,0,0,0,0.0
23410,0,0.0,22,0,553.0,7901.0,3,0,0,0,0.0
23411,0,0.9999998999999999,77,0,0.209362503,4250.0,5,0,2,0,0.0
23412,0,0.060110939,35,0,0.221446179,4867.0,7,0,0,0,1.0
23413,0,0.037670145,62,0,0.20675864800000002,5000.0,10,0,1,0,0.0
23414,0,0.29272803199999997,46,0,5102.0,7330.0,13,0,2,0,0.0
23415,1,0.378180636,49,2,0.429494411,9750.0,18,1,2,0,2.0
23416,0,0.0198846,79,0,423.0,10000.0,9,0,1,0,0.0
23418,0,0.874520913,36,0,0.9991079390000001,1120.0,5,0,1,0,2.0
23419,0,0.158285071,34,0,0.595722483,1916.0,7,0,1,0,1.0
2342,0,0.0,83,0,0.008377246,7400.0,7,0,0,0,0.0
23420,0,0.232628043,45,0,0.531972506,4800.0,10,0,2,0,4.0
23421,0,0.145897811,67,0,680.0,2370.0,9,0,0,0,0.0
23422,0,0.261965071,29,0,0.149589432,2800.0,4,0,0,0,0.0
23423,0,0.9999998999999999,40,0,0.367477834,5300.0,3,0,1,0,1.0
23424,0,0.6262670539999999,57,0,0.28828528600000003,6000.0,9,0,2,0,1.0
23425,1,1.06448683,70,0,0.059512195,1024.0,1,1,0,0,0.0
23426,1,0.0,33,1,0.20822622100000002,3500.0,5,0,0,0,4.0
23427,0,0.04437784,33,0,0.280253685,5833.0,11,0,2,0,0.0
23428,0,0.0,24,0,0.0,3000.0,1,0,0,0,0.0
23429,0,0.365331164,63,1,0.172238211,4516.0,9,0,1,0,0.0
2343,0,0.43324838299999996,44,0,2665.0,7823.0,9,0,1,0,4.0
23430,0,0.584966014,43,0,0.346978558,1025.0,4,0,0,0,3.0
23432,0,0.23945070300000001,43,1,0.254576219,6500.0,8,0,1,0,2.0
23433,0,0.037913507,43,0,0.120862884,3383.0,3,0,0,0,0.0
23434,0,0.452343075,43,0,0.656242919,4412.0,5,0,1,0,1.0
23435,0,0.000213265,46,0,0.0,3305.0,4,0,0,0,0.0
23436,0,0.03809763,82,0,0.15457452,8131.0,11,0,2,0,0.0
23437,0,0.0,48,0,3000.0,0.0,7,0,1,0,0.0
23438,0,0.164902925,40,0,0.329387003,3800.0,6,0,1,0,0.0
2344,0,0.21756487,24,0,0.0013630170000000002,2200.0,1,0,0,1,0.0
23440,0,0.35118685299999997,65,1,0.349812403,4530.0,5,0,1,0,1.0
23441,0,0.9999998999999999,45,2,0.096666667,5699.0,1,0,0,0,0.0
23442,0,0.0,44,0,0.186752366,5600.0,5,0,1,0,0.0
23443,0,0.381991219,46,0,0.524158614,3000.0,7,0,1,0,0.0
23445,0,0.013959935,52,0,0.31327629,10868.0,13,0,3,0,2.0
23446,0,0.9999998999999999,39,0,3308.0,5000.0,5,0,1,0,0.0
23447,0,0.991550422,52,0,0.25948902100000004,12250.0,7,0,2,0,0.0
23449,0,0.040893819,54,0,0.046511628,2192.0,7,0,0,0,1.0
2345,0,0.0,44,0,0.51697563,4800.0,11,0,2,0,0.0
23450,0,0.027636912000000003,60,0,3055.0,4200.0,6,0,2,0,0.0
23451,0,0.040129562,41,0,0.607064662,6850.0,8,0,2,0,0.0
23452,0,0.0,34,1,0.297352866,3890.0,10,0,1,0,0.0
23453,0,0.718983935,46,0,0.15542522,3750.0,5,0,0,0,1.0
23454,0,0.040581041,71,0,0.61971831,4188.0,15,0,2,0,1.0
23455,0,0.9999998999999999,61,0,263.0,1683.0,0,1,0,0,0.0
23456,0,0.04541193599999999,31,0,1.291976416,3900.0,11,0,4,0,0.0
23457,0,0.388500389,38,1,0.500374813,2667.0,12,0,3,0,0.0
23458,0,0.0,30,0,0.0,8000.0,2,0,0,0,0.0
23459,0,0.017182083,68,0,0.005999,6000.0,5,0,0,0,0.0
2346,0,0.08325439400000001,42,0,2477.0,1696.0,3,0,1,0,0.0
23460,0,0.19835608100000002,43,0,0.534240205,8600.0,16,0,2,0,3.0
23461,0,0.8380258970000001,37,1,0.306065812,7566.0,8,0,2,0,2.0
23462,0,0.498451446,41,0,0.320901499,8740.0,13,0,2,0,1.0
23463,0,0.071747713,57,0,0.364514489,5900.0,10,0,2,0,0.0
23464,0,0.97060098,44,0,0.371157388,7058.0,7,0,2,0,4.0
23465,0,0.321011857,42,0,0.538133467,3985.0,10,0,1,0,1.0
23467,0,0.134245264,62,1,0.25463693,13316.0,15,0,3,1,0.0
23468,0,0.774014436,35,0,0.250917993,4084.0,3,0,0,0,2.0
23469,0,0.180297567,44,0,934.0,9907.0,7,0,1,0,0.0
2347,0,0.389167582,53,0,0.697629415,4133.0,11,0,2,0,0.0
23470,0,0.246458924,72,0,0.297909408,4591.0,5,0,2,0,0.0
23471,1,0.9999998999999999,68,0,0.49597523200000004,1614.0,4,0,1,0,0.0
23472,0,0.263142253,60,0,0.24282434,8709.0,11,0,1,0,0.0
23473,0,0.004599693,23,0,0.007769145,900.0,2,0,0,0,0.0
23474,0,0.00373585,69,0,1418.0,8000.0,12,0,2,0,0.0
23475,0,0.9999998999999999,36,0,0.137465634,4000.0,5,0,1,0,2.0
23476,0,0.021367421,69,0,2726.0,2700.0,5,0,2,0,0.0
23477,0,0.41326085799999995,63,0,0.08722634,5800.0,9,0,0,0,0.0
23478,0,0.434703871,72,0,3753.0,8575.0,13,0,1,0,4.0
2348,0,0.060837205,69,0,219.0,1.0,14,0,0,0,0.0
23480,0,0.469556588,59,0,0.39029809299999996,5400.0,10,0,1,0,1.0
23481,0,0.230445123,38,0,0.49564348,7000.0,8,0,2,0,2.0
23482,0,0.09462712599999999,58,0,0.048065369000000004,4160.0,4,0,0,0,1.0
23483,1,0.12170242699999999,48,1,0.567881329,3100.0,12,0,1,0,2.0
23484,1,0.9999998999999999,45,0,0.20892418199999999,5288.0,8,0,0,0,1.0
23485,0,0.327341983,28,3,0.17080486600000003,6000.0,10,5,0,2,1.0
23486,1,1.048293089,31,1,0.134548884,3180.0,6,0,0,0,1.0
23487,0,0.38457278200000006,66,0,0.055938812000000004,6667.0,4,0,0,0,1.0
23489,0,0.033223127000000005,40,0,12.0,4388.0,3,0,0,0,0.0
2349,0,0.058720891,28,0,0.07430856400000001,3000.0,3,0,0,0,0.0
23490,0,0.109237559,44,0,0.14627178400000002,10500.0,17,0,2,0,0.0
23491,1,0.9999998999999999,32,0,0.013546202,2066.0,4,0,0,0,0.0
23492,0,0.344622928,63,0,0.24591802699999998,3000.0,9,0,1,0,1.0
23493,0,0.878129162,52,0,0.36551030700000003,9944.0,5,0,2,0,1.0
23494,0,1.033685895,74,0,456.0,6000.0,7,0,0,0,0.0
23495,0,0.19271623699999998,58,0,1637.0,11800.0,8,0,1,0,2.0
23496,0,0.008287575,41,0,0.36937580299999995,7000.0,7,0,2,0,2.0
23497,0,0.09099766699999999,63,0,0.203572632,8900.0,4,0,2,0,1.0
23498,0,0.0,43,0,0.458135466,4000.0,7,0,2,0,3.0
23499,0,0.174525982,65,0,0.176351547,3458.0,6,0,0,0,0.0
235,0,0.787522133,52,0,0.353860086,4416.0,12,0,0,0,1.0
2350,0,0.48166997,48,2,0.46735934100000004,5100.0,13,0,0,1,0.0
23500,0,0.041116711,65,0,0.249517977,8816.0,10,0,3,0,1.0
23501,0,0.065765912,71,0,0.021863612999999997,3841.0,6,0,0,0,0.0
23502,0,0.464535465,27,0,0.08810172599999999,1100.0,3,0,0,0,0.0
23503,0,0.041646063,67,0,0.0059985,4000.0,13,0,0,0,0.0
23505,0,0.7972027970000001,27,1,0.020618557,3006.0,4,0,0,2,1.0
23506,0,0.070729212,42,1,0.12023151800000001,3800.0,5,0,0,0,1.0
23507,0,0.049596932999999996,63,0,0.113397966,12583.0,13,0,1,0,1.0
23508,0,0.36997021799999996,75,0,1923.0,2000.0,9,0,1,0,0.0
23509,0,0.11981702,57,0,839.0,0.0,4,0,1,0,0.0
23510,0,0.159895595,49,1,4676.0,2000.0,15,0,2,0,1.0
23511,0,0.053286180999999995,60,0,0.401376147,5667.0,11,0,2,0,1.0
23512,0,0.345650401,36,0,0.27223036899999997,7500.0,6,0,0,0,0.0
23513,1,0.793174767,44,1,547.0,9200.0,2,1,0,0,0.0
23514,0,0.9999998999999999,33,0,0.107400131,1526.0,0,2,0,0,0.0
23516,1,0.123306775,51,0,1.275601189,3700.0,13,0,1,0,1.0
23517,0,0.097771532,71,0,0.430851064,13723.0,17,0,3,0,0.0
23518,0,0.264749946,41,0,0.24782017399999998,12500.0,11,0,1,0,3.0
23519,0,0.46513488299999994,39,0,0.357085924,6272.0,12,0,1,0,0.0
2352,0,0.9966671109999999,36,0,0.096717468,3411.0,3,0,0,0,2.0
23520,0,0.11308248300000001,71,0,118.0,0.0,4,0,0,0,0.0
23521,0,0.9999998999999999,50,1,0.126116926,7833.0,4,1,1,0,0.0
23522,0,8.89e-05,40,0,2052.0,3612.0,8,0,1,0,0.0
23523,0,0.111108025,45,0,0.014998125,8000.0,4,0,0,0,3.0
23524,0,0.20272993399999997,44,0,0.713153522,7822.0,8,0,5,0,1.0
23525,0,0.103567665,42,1,1737.0,4900.0,10,0,1,0,0.0
23526,0,0.200031999,34,0,0.491103203,3652.0,6,0,1,0,1.0
23527,0,0.010510489,69,0,0.068417957,5100.0,6,0,1,0,0.0
23528,0,0.117662309,62,0,0.238348653,6200.0,11,0,2,0,1.0
23529,0,0.349253029,60,0,0.501678791,3573.0,4,0,1,0,0.0
23530,0,0.227827581,54,0,0.755207465,6000.0,11,0,4,0,0.0
23531,0,0.075827938,71,0,0.299206087,6045.0,13,0,2,0,1.0
23532,0,0.01913327,41,1,1385.0,4270.0,13,0,2,0,3.0
23533,0,0.097025654,53,0,0.37391474,10250.0,7,0,2,0,1.0
23534,0,0.9999998999999999,56,0,0.195792301,11169.0,5,0,1,0,1.0
23535,0,0.0,53,0,0.22241529100000001,8056.0,7,0,1,0,3.0
23536,0,0.546307319,46,1,0.473582547,8800.0,5,0,1,0,1.0
23537,0,0.07983127599999999,75,0,0.584734212,2200.0,9,0,0,0,0.0
23538,0,0.43196677200000005,41,0,5202.0,3800.0,7,0,3,0,0.0
23539,0,0.990722606,48,0,0.859082094,1546.0,4,0,0,0,2.0
23540,0,0.021319121,40,0,0.66741447,3565.0,5,0,1,0,0.0
23541,1,0.9999998999999999,52,1,0.131982402,7500.0,5,0,0,0,0.0
23543,0,0.031002565,48,0,0.117216117,10100.0,5,0,1,0,0.0
23544,0,0.557363967,47,0,0.694424446,12500.0,13,0,2,0,2.0
23545,0,0.9999998999999999,32,0,464.0,3200.0,1,1,0,0,0.0
23546,0,0.5081745910000001,47,0,0.15129151300000002,8400.0,3,0,1,0,2.0
23548,1,0.9999998999999999,34,1,0.389454209,1080.0,6,0,0,0,0.0
2355,0,0.798608056,62,0,0.43423725799999996,11320.0,7,0,2,0,0.0
23550,0,0.029878731000000002,55,0,0.283284367,6466.0,11,0,2,0,2.0
23551,0,0.128043598,56,1,0.090636455,3000.0,12,0,0,0,0.0
23552,0,0.9999998999999999,55,0,0.0,800.0,0,0,0,0,0.0
23553,0,0.9916905970000001,52,1,0.677350228,10732.0,13,1,3,1,3.0
23554,0,0.042582675,45,0,1.741419527,3000.0,5,0,3,0,0.0
23555,0,0.28073245399999996,44,0,2613.0,11000.0,7,0,2,0,0.0
23556,0,0.0038471509999999996,71,0,0.020487805,1024.0,12,0,0,0,0.0
23557,0,0.187453277,45,1,0.42665388299999996,7300.0,15,0,2,0,2.0
23558,0,0.130221354,40,0,0.75044991,5000.0,3,0,1,0,0.0
23559,0,0.674232577,38,0,0.289776818,8333.0,6,0,1,0,1.0
2356,0,0.9999998999999999,41,0,115.0,3916.0,1,0,0,0,1.0
23560,0,0.996667407,41,0,0.15004122,2425.0,5,0,0,0,0.0
23561,0,0.237172484,44,0,0.48411454600000003,7018.0,8,0,2,0,2.0
23562,0,0.9999998999999999,71,0,0.20759927600000003,10500.0,2,0,2,0,0.0
23563,0,0.043524876,61,0,945.0,9156.0,5,0,1,0,0.0
23564,0,0.376764119,56,1,0.37962818299999995,6400.0,9,0,1,0,2.0
23565,0,0.028275232999999997,74,0,0.629415543,6227.0,9,0,3,0,0.0
23566,0,0.055111371,53,0,0.339053968,14100.0,9,0,2,0,2.0
23567,0,0.046510326,45,0,0.616730545,6000.0,11,0,3,0,0.0
23568,0,0.0,26,0,349.0,3797.0,3,0,0,0,0.0
23569,0,0.232050788,62,0,2941.0,6000.0,7,0,2,0,1.0
2357,0,0.276986151,45,0,0.759673094,7830.0,8,0,3,0,0.0
23570,0,0.089072794,69,1,0.38065627799999996,13347.0,15,1,4,0,0.0
23571,0,0.000860376,86,0,0.000170039,5880.0,9,0,0,0,0.0
23572,0,0.00249975,94,0,0.0,4800.0,2,0,0,0,0.0
23574,0,0.669484556,37,0,0.6822565970000001,5494.0,9,0,3,0,3.0
23575,0,0.0,34,0,0.283358321,2000.0,7,0,0,0,0.0
23576,0,0.0,49,0,0.0,8771.0,1,0,0,0,2.0
23577,0,0.022563159,77,0,0.234268505,6308.0,7,0,2,0,0.0
23578,0,0.30947511899999997,26,0,0.086330935,8200.0,3,0,0,0,1.0
23579,0,0.175571022,53,0,0.179988001,15000.0,7,0,2,0,2.0
23580,0,0.37062937100000004,28,0,614.0,0.0,1,0,0,0,0.0
23581,0,0.079293011,49,1,0.26568021199999997,4527.0,6,0,1,0,0.0
23582,0,0.0,41,0,0.24103450899999998,13300.0,4,0,2,0,4.0
23583,0,0.271313829,34,0,0.177964407,5000.0,10,0,0,0,1.0
23584,0,0.17103195899999998,52,0,0.703659268,3333.0,11,0,2,0,1.0
23585,0,0.9999998999999999,37,0,0.0,7000.0,0,0,0,0,0.0
23586,1,0.37692747,46,1,19.0,4985.0,3,0,0,0,0.0
23587,0,0.110683794,25,0,0.101113967,3500.0,5,0,0,0,0.0
23588,0,0.03134968,39,0,0.018817995,3400.0,8,0,0,0,2.0
23589,0,0.346482676,44,0,0.286684218,7216.0,4,0,1,0,0.0
2359,0,0.002086775,80,0,0.0,3925.0,3,0,0,0,1.0
23590,0,0.0,83,0,35.0,4024.0,2,0,0,0,3.0
23591,0,0.7214489540000001,55,0,0.419934385,6400.0,10,0,0,0,0.0
23592,1,0.9999998999999999,60,0,0.661895024,4400.0,4,0,2,0,0.0
23593,0,0.030793677000000002,59,0,0.42321707399999997,1920.0,7,0,1,0,0.0
23594,0,0.304316876,61,0,0.361741396,9210.0,15,0,1,0,0.0
23595,0,0.059070752000000004,76,0,61.0,4500.0,2,0,0,0,0.0
23597,0,0.289757593,77,0,1.361400189,2113.0,10,0,1,0,0.0
23598,0,0.238278248,29,1,0.054877231,7452.0,5,0,0,0,0.0
23599,0,0.073930923,67,0,1775.0,11767.0,5,0,1,0,0.0
